source_file,name,original_url,target_path,prompt
client/src/pages/drinks/smoothies/index.tsx,Berry Smoothies,https://images.unsplash.com/photo-1546548970-71785318a17b?w=600&h=400&fit=crop,/public/images/drinks/smoothies/berry-smoothies.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Berry Smoothies', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/index.tsx,Detox Smoothies,https://images.unsplash.com/photo-1622597467836-f3285f2131b8?w=600&h=400&fit=crop,/public/images/drinks/smoothies/detox-smoothies.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Detox Smoothies', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/index.tsx,Dessert Smoothies,https://images.unsplash.com/photo-1638176066666-ffb2f013c7dd?w=600&h=400&fit=crop,/public/images/drinks/smoothies/dessert-smoothies.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Dessert Smoothies', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/index.tsx,Green Goddess Power,https://images.unsplash.com/photo-1610970881699-44a5587cabec?w=400&h=300&fit=crop,/public/images/drinks/smoothies/green-goddess-power.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Green Goddess Power', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/index.tsx,Chocolate Protein Beast,https://images.unsplash.com/photo-1553909489-cd47e0ef937f?w=400&h=300&fit=crop,/public/images/drinks/smoothies/chocolate-protein-beast.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Chocolate Protein Beast', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/index.tsx,Berry Antioxidant Blast,https://images.unsplash.com/photo-1505252585461-04db1eb84625?w=400&h=300&fit=crop,/public/images/drinks/smoothies/berry-antioxidant-blast.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Berry Antioxidant Blast', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/index.tsx,Tropical Energy Boost,https://images.unsplash.com/photo-1546173159-315724a31696?w=400&h=300&fit=crop,/public/images/drinks/smoothies/tropical-energy-boost.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Tropical Energy Boost', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/berry/index.tsx,Berry,https://images.unsplash.com/photo-1553530666-ba11a7da3888?w=400&h=300&fit=crop,/public/images/drinks/smoothies/berry/berry.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Berry', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/berry/index.tsx,Berry,https://images.unsplash.com/photo-1590301157890-4810ed352733?w=400&h=300&fit=crop,/public/images/drinks/smoothies/berry/berry.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Berry', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/berry/index.tsx,Berry,https://images.unsplash.com/photo-1505252585461-04db1eb84625?w=400&h=300&fit=crop,/public/images/drinks/smoothies/berry/berry.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Berry', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/breakfast/index.tsx,Breakfast,https://images.unsplash.com/photo-1570197788417-0e82375c9371?w=400&h=300&fit=crop,/public/images/drinks/smoothies/breakfast/breakfast.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Breakfast', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/dessert/index.tsx,Dessert,https://images.unsplash.com/photo-1596392803986-3a548b6c07f5?w=400&h=400&fit=crop&auto=format,/public/images/drinks/smoothies/dessert/dessert.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Dessert', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/dessert/index.tsx,Dessert,https://images.unsplash.com/photo-1599946347374-1c6be64c5ee4?w=400&h=400&fit=crop&auto=format,/public/images/drinks/smoothies/dessert/dessert.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Dessert', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/dessert/index.tsx,Dessert,https://images.unsplash.com/photo-1595981335254-8a596b296416?w=400&h=400&fit=crop&auto=format,/public/images/drinks/smoothies/dessert/dessert.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Dessert', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/dessert/index.tsx,Dessert,https://images.unsplash.com/photo-1562440499-64c109a3adb5?w=400&h=400&fit=crop&auto=format,/public/images/drinks/smoothies/dessert/dessert.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Dessert', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/detox/index.tsx,Detox,https://images.unsplash.com/photo-1610970881699-44a5587cabec?w=400&h=300&fit=crop,/public/images/drinks/smoothies/detox/detox.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Detox', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/green/index.tsx,Green,https://images.unsplash.com/photo-1570194065650-2c0d4f1a07a9?w=400&h=300&fit=crop,/public/images/drinks/smoothies/green/green.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Green', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/green/index.tsx,Green,https://images.unsplash.com/photo-1638176066669-12e8bd6bb1e3?w=400&h=300&fit=crop,/public/images/drinks/smoothies/green/green.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Green', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/protein/index.tsx,Protein,https://images.unsplash.com/photo-1570978561297-5b17d1a39976?w=400&h=300&fit=crop,/public/images/drinks/smoothies/protein/protein.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Protein', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/protein/index.tsx,Protein,https://images.unsplash.com/photo-1579684947554-1e6aea584f44?w=400&h=300&fit=crop,/public/images/drinks/smoothies/protein/protein.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Protein', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/tropical/index.tsx,Tropical,https://images.unsplash.com/photo-1546548970-71785318a17b?w=400&h=300&fit=crop,/public/images/drinks/smoothies/tropical/tropical.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Tropical', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/tropical/index.tsx,Tropical,https://images.unsplash.com/photo-1534353473418-4cfa6c56fd38?w=400&h=300&fit=crop,/public/images/drinks/smoothies/tropical/tropical.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Tropical', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/tropical/index.tsx,Tropical,https://images.unsplash.com/photo-1600271886742-f049cd451bba?w=400&h=300&fit=crop,/public/images/drinks/smoothies/tropical/tropical.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Tropical', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/drinks/smoothies/workout/index.tsx,Workout,https://images.unsplash.com/photo-1622597467836-f3285f2131b8?w=400&h=300&fit=crop,/public/images/drinks/smoothies/workout/workout.png,"a vibrant smoothie in a clear glass, topped with fresh fruit matching the theme 'Workout', condensation on glass, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Dogs,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=600&h=400&fit=crop,/public/images/pet-food/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Cats,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=600&h=400&fit=crop,/public/images/pet-food/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Birds,https://images.unsplash.com/photo-1552728089-57bdde30beb3?w=600&h=400&fit=crop,/public/images/pet-food/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Small Pets,https://images.unsplash.com/photo-1585110396000-c9ffd4e4b308?w=600&h=400&fit=crop,/public/images/pet-food/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Puppy Growth Formula,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=800,/public/images/pet-food/puppy-growth-formula.png,"a bowl of premium puppy growth formula pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Adult Salmon & Tuna Bowl,https://images.unsplash.com/photo-1606214174585-fe31582dc6ee?w=800,/public/images/pet-food/adult-salmon-tuna-bowl.png,"a bowl of premium adult salmon & tuna bowl pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Parrot Power Mix,https://images.unsplash.com/photo-1552728089-57bdde30beb3?w=800,/public/images/pet-food/parrot-power-mix.png,"a bowl of premium parrot power mix pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/index.tsx,Guinea Pig Vitamin C Feast,https://images.unsplash.com/photo-1548767797-d8c844163c4c?w=800,/public/images/pet-food/guinea-pig-vitamin-c-feast.png,"a bowl of premium guinea pig vitamin c feast pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1563281746-3e5c80b1cd19?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1550670256-6d2e5e8d6f28?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1589666564459-93cdd3ab856a?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1444464666168-49d633b86797?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1582845512747-e42001c95638?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1552728089-57bdde30beb3?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1559827260-dc66d52bef19?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1580156783729-1e93a8e90b78?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/birds/index.tsx,Birds,https://images.unsplash.com/photo-1568390811907-0ca2f0eff400?w=800,/public/images/pet-food/birds/birds.png,"a bowl of premium birds pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1513360371669-4adf3dd7dff8?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1495360010541-f48722b34f7d?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1615789591457-74a63395c990?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1517331156700-3c241d2b4d83?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1606214174585-fe31582dc6ee?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1526336024174-e58f5cdd8e13?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1543852786-1cf6624b9987?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/cats/index.tsx,Cats,https://images.unsplash.com/photo-1574158622682-e40e69881006?w=800,/public/images/pet-food/cats/cats.png,"a bowl of premium cats pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1546527868-ccb7ee7dfa6a?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1548199973-03cce0bbc87b?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1477884213360-7e9d7dcc1e48?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1519708227418-c8fd9a32b7a2?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1587300003388-59208cc962cb?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1534351450181-ea9f78427fe8?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1583337130417-3346a1be7dee?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1558788353-f76d92427f16?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/dogs/index.tsx,Dogs,https://images.unsplash.com/photo-1601758228041-f3b2795255f1?w=800,/public/images/pet-food/dogs/dogs.png,"a bowl of premium dogs pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1612540448025-ae3523b7d937?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1425082661705-1834bfd09dca?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1548767797-d8c844163c4c?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1452857297128-d9c29adba80b?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1535241749838-299277b6305f?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1585110396000-c9ffd4e4b308?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1516734212186-a967f81ad0d7?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1553990872-7e4587f7b7f1?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/pet-food/small-pets/index.tsx,Small Pets,https://images.unsplash.com/photo-1589656966895-2f33e7653819?w=800,/public/images/pet-food/small-pets/small-pets.png,"a bowl of premium small pets pet food with natural ingredients, clean studio background, photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,First Foods (4-6 Months),https://images.unsplash.com/photo-1568569350062-ebfa3cb195df?w=600&h=400&fit=crop,/public/images/baby-food/first-foods-4-6-months.png,"a baby food dish matching 'First Foods (4-6 Months)', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,Exploring Textures (6-8 Months),https://images.unsplash.com/photo-1603833665858-e61d17a86224?w=600&h=400&fit=crop,/public/images/baby-food/exploring-textures-6-8-months.png,"a baby food dish matching 'Exploring Textures (6-8 Months)', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,Self-Feeding (8-12 Months),https://images.unsplash.com/photo-1551218372-3f4d5c4c3c7c?w=600&h=400&fit=crop,/public/images/baby-food/self-feeding-8-12-months.png,"a baby food dish matching 'Self-Feeding (8-12 Months)', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,Toddler Meals (12+ Months),https://images.unsplash.com/photo-1555939594-58d7cb561ad1?w=600&h=400&fit=crop,/public/images/baby-food/toddler-meals-12-months.png,"a baby food dish matching 'Toddler Meals (12+ Months)', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,Baby Food,https://images.unsplash.com/photo-1551218372-3f4d5c4c3c7c?w=400&h=300&fit=crop,/public/images/baby-food/baby-food.png,"a baby food dish matching 'Baby Food', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,Baby Food,https://images.unsplash.com/photo-1603833665858-e61d17a86224?w=400&h=300&fit=crop,/public/images/baby-food/baby-food.png,"a baby food dish matching 'Baby Food', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
client/src/pages/recipes/baby-food/index.tsx,Baby Food,https://images.unsplash.com/photo-1568569350062-ebfa3cb195df?w=400&h=300&fit=crop,/public/images/baby-food/baby-food.png,"a baby food dish matching 'Baby Food', photorealistic, studio-lit, 45-degree angle, shallow depth of field, on neutral matte background, high detail, no text, no watermark"
